"","GAME_ID","Date","Team","Score","AtB","1B","2B","3B","Hr","RBI","SH","SF","HP","W","IW","SO","SB","CS","GDP","AFCI","LB","PU","IER","TER","WP","B","PO","A","E","PB","DP","TP"
"8617","MIL201306040",20130604,"OAK",3,39,9,0,0,2,3,0,0,0,3,0,6,1,0,0,0,9,5,4,4,0,0,29,12,0,0,1,0
"8764","MIL201306050",20130605,"OAK",6,34,10,0,0,1,5,0,0,1,1,0,5,1,0,2,0,3,3,1,1,0,0,27,6,1,0,1,0
"8894","MIL201306060",20130606,"PHI",5,34,10,1,0,1,4,0,1,0,4,0,3,2,1,1,0,7,4,1,1,0,0,27,11,0,0,1,0
"9024","MIL201306070",20130607,"PHI",4,33,7,3,0,1,4,0,0,1,2,0,8,0,0,1,0,5,3,4,4,0,0,25,10,2,0,0,0
"9164","MIL201306080",20130608,"PHI",3,36,10,2,0,1,3,0,0,0,0,0,10,0,0,1,0,6,3,4,4,1,0,24,9,0,0,0,0
"9317","MIL201306090",20130609,"PHI",1,29,5,0,0,1,1,0,0,0,1,0,6,0,0,2,0,2,4,7,7,1,0,24,6,1,0,0,0
"10934","MIL201306210",20130621,"ATL",0,28,2,0,0,0,0,0,0,0,6,0,7,1,0,1,0,7,3,2,2,0,0,24,6,0,0,0,0
"11084","MIL201306220",20130622,"ATL",0,29,4,1,0,0,0,0,0,0,2,0,4,0,2,0,0,4,3,2,2,0,0,24,9,0,0,1,0
"11234","MIL201306230",20130623,"ATL",7,40,14,2,0,3,7,0,0,1,4,1,11,1,1,0,0,11,6,4,4,0,0,27,9,0,0,1,0
"11454","MIL201306250",20130625,"CHN",3,34,8,4,0,1,3,1,0,0,0,0,4,0,0,0,0,5,3,9,9,1,0,24,16,1,1,0,0
"11604","MIL201306260",20130626,"CHN",5,38,11,2,0,1,5,0,0,0,5,0,9,2,0,1,0,11,4,4,4,0,0,27,13,0,1,0,0
"11704","MIL201306270",20130627,"CHN",7,36,9,2,0,1,6,0,1,0,3,0,4,2,0,1,0,6,4,2,2,0,0,27,5,0,0,1,0
"12794","MIL201307050",20130705,"NYN",12,42,14,2,1,0,11,1,0,1,8,1,4,2,1,1,0,13,4,3,3,0,0,27,12,1,0,0,0
"12944","MIL201307060",20130706,"NYN",6,35,10,1,0,2,6,1,1,0,5,0,10,3,0,0,0,9,3,6,6,0,0,24,9,2,0,0,0
"13094","MIL201307070",20130707,"NYN",2,36,11,2,0,0,1,0,0,0,2,0,9,2,0,2,0,9,3,1,1,0,0,27,11,0,0,0,0
"13224","MIL201307080",20130708,"CIN",3,36,11,0,0,1,3,0,0,1,2,0,3,0,0,2,0,9,3,4,4,1,1,24,10,1,0,2,0
"13364","MIL201307090",20130709,"CIN",0,25,3,0,1,0,0,1,0,1,4,0,6,0,0,1,0,4,2,2,2,0,0,24,5,0,0,0,0
"13516","MIL201307100",20130710,"CIN",6,32,9,2,0,0,6,1,1,1,6,0,3,0,0,2,0,8,2,2,2,0,0,27,17,0,0,1,0
"14244","MIL201307190",20130719,"MIA",0,33,6,1,0,0,0,0,0,0,0,0,8,0,0,0,0,6,4,2,2,0,0,24,7,0,0,0,0
"14394","MIL201307200",20130720,"MIA",0,31,5,0,0,0,0,0,0,0,3,0,7,0,0,2,0,7,4,6,6,0,0,24,8,0,0,1,0
"14544","MIL201307210",20130721,"MIA",0,41,4,0,0,0,0,1,0,0,3,1,11,0,1,2,0,6,5,1,1,0,0,36,18,0,0,1,0
"14694","MIL201307220",20130722,"SDN",5,32,6,2,0,1,5,1,0,0,4,1,8,0,0,0,0,5,4,3,3,0,0,27,11,1,0,0,0
"14844","MIL201307230",20130723,"SDN",6,40,15,1,0,2,6,1,0,0,2,0,5,2,0,1,0,10,4,2,2,0,0,27,11,1,0,0,0
"14994","MIL201307240",20130724,"SDN",1,31,5,2,0,1,1,0,0,0,1,0,9,1,1,0,0,4,3,2,2,0,0,24,9,1,0,1,0
"15134","MIL201307250",20130725,"SDN",10,40,16,3,0,2,9,1,1,0,3,0,7,1,0,1,0,8,7,8,8,0,0,27,10,0,0,1,0
"16254","MIL201308020",20130802,"WAS",4,37,12,3,0,1,3,0,0,0,1,1,6,1,1,1,0,7,4,1,1,0,0,27,13,1,0,1,0
"16404","MIL201308030",20130803,"WAS",3,32,7,0,0,2,3,0,1,1,1,0,4,2,0,1,0,5,3,0,0,0,0,27,8,0,0,0,0
"16554","MIL201308040",20130804,"WAS",5,33,8,1,0,2,4,0,0,3,1,0,6,0,0,3,0,5,3,7,7,1,0,24,8,1,0,0,0
"17994","MIL201308150",20130815,"CIN",2,28,6,0,0,1,2,2,0,0,4,1,7,1,0,3,0,5,5,1,1,0,0,27,11,0,0,1,0
"18154","MIL201308160",20130816,"CIN",6,35,10,0,0,2,6,0,0,0,6,0,7,1,0,1,0,8,5,7,7,0,0,24,14,0,0,0,0
"18304","MIL201308170",20130817,"CIN",0,29,5,0,0,0,0,0,0,0,2,0,7,0,0,2,0,4,2,2,2,0,0,24,9,0,0,2,0
"18454","MIL201308180",20130818,"CIN",9,33,10,0,0,0,8,2,0,0,9,1,6,0,0,2,0,8,2,1,1,0,0,27,7,0,0,1,0
"18574","MIL201308190",20130819,"SLN",8,42,16,3,0,2,8,0,0,0,2,0,4,2,0,1,0,9,5,5,5,0,0,27,7,1,0,0,0
"18724","MIL201308200",20130820,"SLN",3,34,8,3,0,1,3,0,0,1,3,0,6,1,0,1,0,8,2,4,4,0,0,24,13,1,0,1,0
"18874","MIL201308210",20130821,"SLN",8,36,12,2,0,3,8,0,1,0,3,0,9,2,0,2,0,5,5,5,5,0,0,27,12,1,0,1,0
"20074","MIL201308300",20130830,"ANA",5,34,8,1,0,1,5,0,0,0,2,0,9,0,1,0,0,4,3,0,0,1,0,27,4,1,0,0,0
"20224","MIL201308310",20130831,"ANA",6,37,12,2,0,2,6,0,0,0,1,0,9,0,0,1,0,5,5,5,5,0,0,27,13,1,0,1,0
"20374","MIL201309010",20130901,"ANA",5,34,11,3,1,0,5,1,0,0,3,2,3,0,0,3,0,6,4,2,2,0,0,27,8,1,0,1,0
"20524","MIL201309020",20130902,"PIT",5,35,11,3,0,1,5,2,0,0,3,1,6,0,0,1,0,8,3,1,1,0,0,27,16,2,0,1,0
"20674","MIL201309030",20130903,"PIT",4,34,8,1,0,2,4,0,0,0,5,1,8,0,0,1,0,8,3,3,3,0,0,27,12,0,0,2,0
"20824","MIL201309040",20130904,"PIT",3,38,12,3,0,1,3,0,0,2,2,0,8,0,0,0,0,12,5,7,7,2,0,24,9,1,0,0,0
"21994","MIL201309130",20130913,"CIN",1,30,4,0,0,0,1,1,0,0,1,0,5,0,0,0,0,4,4,5,5,0,0,24,9,1,0,2,0
"22144","MIL201309140",20130914,"CIN",7,31,10,1,0,2,7,2,2,3,4,0,6,1,1,1,1,9,4,3,3,0,0,27,11,0,0,1,0
"22304","MIL201309150",20130915,"CIN",5,34,8,0,0,1,5,0,1,0,5,1,7,2,0,0,0,8,5,6,6,0,1,25,13,0,0,2,0
"22434","MIL201309160",20130916,"CHN",1,30,5,2,0,0,1,0,0,0,4,0,7,0,1,2,0,6,6,6,6,1,0,24,7,3,0,0,0
"22564","MIL201309170",20130917,"CHN",3,32,7,3,0,1,3,0,1,0,1,0,10,1,0,0,0,4,3,3,3,0,0,26,9,2,0,1,0
"22724","MIL201309180",20130918,"CHN",0,31,4,1,0,0,0,0,0,0,4,0,7,0,0,0,0,8,5,7,7,0,0,24,7,0,0,0,0
"22854","MIL201309190",20130919,"CHN",5,37,13,1,0,3,5,2,0,0,1,0,6,0,0,1,0,8,3,1,1,0,0,27,12,0,0,0,0
"22994","MIL201309200",20130920,"SLN",7,39,16,3,0,1,7,1,1,1,7,0,6,0,0,3,0,12,7,6,6,0,0,30,11,0,0,1,0
"23144","MIL201309210",20130921,"SLN",7,34,9,2,0,1,7,1,0,0,4,0,9,1,0,1,0,5,4,2,2,0,0,27,10,0,0,0,0
"23284","MIL201309220",20130922,"SLN",4,32,8,0,0,1,4,0,2,1,5,0,9,0,0,1,0,9,2,3,3,0,0,24,13,3,0,1,0
"2440","MIN201304010",20130401,"DET",4,35,9,2,0,0,3,1,0,0,3,1,8,1,0,1,0,8,5,2,2,1,0,27,5,0,0,0,0
"22106","MIN201304030",20130403,"DET",2,33,7,0,0,0,2,0,0,0,1,0,4,0,0,0,0,5,5,3,3,0,0,25,7,0,0,0,0
"3617","MIN201304040",20130404,"DET",2,34,8,1,0,0,2,0,0,0,5,1,5,1,0,2,0,10,5,8,8,2,0,24,8,0,0,0,0
"13917","MIN201304120",20130412,"NYN",16,43,15,4,2,1,15,0,1,0,5,0,4,0,0,0,0,6,4,4,4,1,0,27,8,1,0,1,0
"15417","MIN201304130",20130413,"NYN",4,36,10,2,0,1,4,0,0,0,1,0,5,0,0,0,0,6,2,2,2,0,0,27,6,0,0,1,0
"18016","MIN201304150",20130415,"ANA",2,34,9,2,0,2,2,0,0,0,1,0,6,0,1,2,0,6,4,8,8,2,0,24,9,1,0,0,0
"18916","MIN201304160",20130416,"ANA",6,37,10,2,0,0,6,0,0,0,2,0,7,0,0,1,0,6,3,8,8,1,0,24,6,0,0,1,0
"2844","MIN201304231",20130423,"MIA",3,32,6,2,0,0,3,0,0,2,1,0,8,0,0,1,0,5,2,4,4,0,1,24,5,0,0,1,0
"2854","MIN201304232",20130423,"MIA",8,42,16,4,0,0,8,0,0,0,2,0,2,0,0,0,0,9,4,4,4,1,0,27,5,1,1,1,0
"3124","MIN201304250",20130425,"TEX",2,35,10,3,0,0,2,0,0,0,3,0,5,0,1,0,0,9,4,1,1,0,0,27,11,0,0,2,0
"3244","MIN201304260",20130426,"TEX",4,37,13,6,0,1,4,0,0,0,1,0,7,1,0,2,0,7,4,3,3,0,0,27,8,2,0,1,0
"3394","MIN201304270",20130427,"TEX",2,33,8,3,0,0,2,0,0,0,3,0,10,1,1,0,0,7,2,6,6,2,0,24,11,1,0,0,0
"3554","MIN201304280",20130428,"TEX",0,33,7,0,0,0,0,0,0,0,1,0,3,0,0,0,0,7,4,5,5,0,0,24,8,0,0,1,0
"5124","MIN201305100",20130510,"BAL",9,45,18,7,0,0,8,1,1,0,3,1,4,3,0,1,0,11,4,6,6,1,0,30,11,0,0,0,0
"5274","MIN201305110",20130511,"BAL",5,37,12,2,0,1,5,0,1,1,1,1,3,0,0,1,0,8,4,8,8,1,0,24,10,0,0,1,0
"5424","MIN201305120",20130512,"BAL",6,36,11,2,0,3,6,0,0,0,3,1,2,0,0,1,0,6,5,0,0,1,0,27,8,0,0,1,0
"5564","MIN201305130",20130513,"CHA",3,35,10,2,0,0,3,0,1,0,1,0,9,0,0,1,0,7,4,7,7,0,0,24,8,1,0,1,0
"5664","MIN201305140",20130514,"CHA",4,34,12,2,0,2,4,1,0,0,2,1,4,1,0,4,0,6,3,2,2,0,0,27,8,1,0,1,0
"5816","MIN201305150",20130515,"CHA",9,40,14,2,1,3,9,0,1,0,4,1,6,1,0,0,0,9,5,4,4,0,0,27,12,0,0,0,0
"6054","MIN201305170",20130517,"BOS",3,35,10,1,0,0,3,1,1,0,7,1,6,1,0,3,0,11,4,2,2,0,0,30,9,0,0,0,0
"6204","MIN201305180",20130518,"BOS",12,35,13,2,0,3,12,0,2,0,8,0,3,0,0,2,0,6,4,5,5,0,0,27,15,0,0,2,0
"6354","MIN201305190",20130519,"BOS",5,39,11,0,0,2,5,0,0,0,4,0,7,1,0,0,0,11,4,0,0,0,0,27,12,1,0,0,0
"7717","MIN201305290",20130529,"MIL",1,31,5,2,0,0,1,0,0,3,2,0,4,0,0,1,0,8,2,4,4,0,0,24,6,1,0,1,0
"7854","MIN201305300",20130530,"MIL",6,37,12,3,1,0,6,0,1,0,3,0,6,0,0,1,0,8,3,8,8,0,0,24,11,0,0,2,0
"8004","MIN201305310",20130531,"SEA",3,32,8,0,0,1,3,1,0,1,4,0,5,1,0,3,0,8,3,0,0,0,0,27,14,0,0,1,0
"8144","MIN201306010",20130601,"SEA",4,37,11,1,0,3,4,0,0,0,2,0,5,0,0,1,0,8,5,4,4,1,0,25,5,2,0,0,0
"8304","MIN201306020",20130602,"SEA",0,30,5,0,0,0,0,0,0,0,1,0,7,0,0,0,0,4,3,10,10,1,0,24,7,0,0,0,0
"9484","MIN201306110",20130611,"PHI",2,34,7,1,0,0,2,0,0,0,1,0,7,0,0,0,0,6,4,3,3,0,0,24,10,0,0,1,0
"9624","MIN201306120",20130612,"PHI",3,33,7,1,0,0,3,0,1,0,1,0,9,0,0,0,0,5,5,4,4,1,0,24,6,0,0,2,0
"9754","MIN201306130",20130613,"PHI",3,44,16,1,1,0,3,0,0,0,2,1,10,1,0,1,0,16,3,2,2,0,0,27,8,0,0,1,0
"9874","MIN201306140",20130614,"DET",4,32,5,5,0,0,4,0,0,0,3,1,4,0,0,0,0,4,4,0,0,0,0,27,13,2,0,1,0
"10024","MIN201306150",20130615,"DET",3,33,8,3,0,0,2,0,0,1,2,0,3,0,0,2,0,6,4,6,6,0,0,24,12,0,0,2,0
"10174","MIN201306160",20130616,"DET",5,35,11,2,0,2,5,0,0,1,3,0,9,1,1,2,0,7,2,2,2,0,0,27,9,0,0,0,0
"10464","MIN201306180",20130618,"CHA",5,35,11,2,0,1,5,0,1,0,1,0,7,1,0,1,0,5,3,6,6,2,0,24,8,1,0,0,0
"10616","MIN201306190",20130619,"CHA",4,36,9,3,0,1,4,0,0,0,0,0,9,0,0,0,0,5,3,7,7,2,0,24,11,2,0,1,0
"10754","MIN201306200",20130620,"CHA",4,37,10,2,0,2,3,0,0,0,2,0,3,1,1,0,0,8,4,6,6,1,0,24,4,2,0,1,0
"11664","MIN201306270",20130627,"KCA",1,33,7,1,0,1,1,0,0,0,2,0,5,0,0,1,0,7,2,2,2,0,0,24,10,1,0,1,0
"11774","MIN201306280",20130628,"KCA",9,36,11,1,0,4,9,0,0,0,2,0,4,0,0,2,0,2,5,3,3,0,0,27,8,0,0,0,0
"11924","MIN201306290",20130629,"KCA",2,36,10,2,0,0,2,0,0,1,1,0,11,1,0,1,0,9,3,6,6,0,0,24,6,0,0,1,0
"12074","MIN201306300",20130630,"KCA",9,36,13,4,0,2,9,0,1,0,5,1,4,1,1,2,0,6,4,7,7,0,0,27,13,2,0,0,0
"12194","MIN201307010",20130701,"NYA",10,41,14,3,0,2,8,0,0,0,4,1,6,1,0,1,0,8,5,4,4,0,0,27,8,1,0,1,0
"12304","MIN201307020",20130702,"NYA",7,37,10,3,0,1,7,0,0,0,1,0,4,0,0,0,0,4,4,3,3,0,0,27,7,0,0,0,0
"12454","MIN201307030",20130703,"NYA",3,30,4,2,0,0,3,0,1,0,3,0,8,0,0,0,0,4,3,2,2,0,0,27,9,1,0,1,0
"12604","MIN201307040",20130704,"NYA",9,37,13,5,1,0,9,0,1,1,1,0,6,0,0,2,0,4,5,5,5,0,0,27,7,0,0,1,0
"14194","MIN201307190",20130719,"CLE",2,29,4,2,0,0,2,0,0,1,4,0,11,0,1,0,0,5,3,1,1,1,0,24,14,2,0,2,0
"14344","MIN201307200",20130720,"CLE",2,30,5,0,0,1,2,1,0,1,2,0,4,0,0,0,0,5,5,2,2,1,0,24,6,1,0,0,0
"14494","MIN201307210",20130721,"CLE",7,35,9,1,1,1,7,0,1,0,4,0,2,0,0,2,0,6,4,1,1,0,0,27,11,1,0,1,0
"15764","MIN201307300",20130730,"KCA",7,38,12,1,0,2,7,0,1,0,3,1,8,0,0,0,0,8,3,2,2,0,0,27,10,0,0,1,0
"15934","MIN201307310",20130731,"KCA",4,37,13,3,1,0,3,0,1,0,0,0,6,1,1,1,0,7,5,3,3,0,0,27,7,1,0,0,0
"16084","MIN201308010",20130801,"KCA",7,36,11,1,1,0,7,0,2,0,4,1,3,1,0,1,0,8,3,2,2,1,0,27,8,0,0,1,0
"16194","MIN201308020",20130802,"HOU",3,41,7,2,0,0,3,1,0,1,5,0,11,1,1,1,0,6,8,4,4,1,0,38,16,1,0,0,0
"16344","MIN201308030",20130803,"HOU",4,37,10,2,0,1,4,0,0,0,2,0,12,2,0,0,0,8,2,6,6,0,0,24,11,1,0,2,0
"16494","MIN201308040",20130804,"HOU",2,35,9,0,0,0,2,0,0,0,5,0,8,2,0,0,0,11,3,3,3,0,0,24,5,0,0,0,0
"17554","MIN201308120",20130812,"CLE",0,29,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,3,3,0,0,24,10,0,0,0,0
"17654","MIN201308130",20130813,"CLE",5,32,5,1,0,1,5,1,0,1,4,0,6,0,0,0,0,6,4,1,1,0,0,27,9,1,0,0,0
"17804","MIN201308140",20130814,"CLE",9,47,12,1,0,2,9,0,1,1,3,0,11,0,1,0,0,7,7,8,8,0,0,36,12,0,0,1,0
"17944","MIN201308150",20130815,"CHA",3,34,9,1,0,0,3,0,2,0,1,0,5,2,0,0,0,7,5,3,3,0,0,25,14,1,1,1,0
"18084","MIN201308160",20130816,"CHA",5,36,10,1,0,2,4,0,0,0,1,0,5,0,0,2,0,5,4,2,2,0,0,27,7,0,0,1,0
"18234","MIN201308170",20130817,"CHA",8,36,12,4,0,2,8,0,0,1,1,0,4,1,0,3,0,3,3,5,5,0,0,27,10,0,0,2,0
"18384","MIN201308180",20130818,"CHA",5,33,8,4,0,1,5,0,0,3,2,0,6,0,0,1,0,6,3,1,1,1,0,27,10,3,0,0,0
"18517","MIN201308190",20130819,"NYN",6,38,14,1,0,1,6,0,0,0,3,0,11,0,0,1,0,8,3,0,0,0,0,27,4,1,0,1,0
"19594","MIN201308270",20130827,"KCA",6,40,13,3,0,1,6,0,0,0,3,0,8,2,0,0,0,10,3,1,1,0,0,27,7,0,0,1,0
"19744","MIN201308280",20130828,"KCA",8,40,13,3,0,3,7,0,0,1,2,0,3,1,0,2,0,8,3,1,1,0,0,27,7,0,0,1,0
"19894","MIN201308290",20130829,"KCA",3,31,6,0,0,0,3,0,0,1,2,0,9,3,0,2,0,4,4,1,1,0,0,27,9,0,0,1,0
"20964","MIN201309060",20130906,"TOR",6,33,7,3,0,0,6,0,1,0,2,0,7,0,0,1,0,3,4,4,4,1,0,27,10,2,0,2,0
"21117","MIN201309070",20130907,"TOR",11,41,15,3,1,3,11,0,0,0,2,1,6,0,0,1,0,5,7,1,1,0,0,27,8,1,0,2,0
"21264","MIN201309080",20130908,"TOR",2,32,8,1,0,0,2,1,0,0,1,0,6,1,1,1,0,5,4,0,0,0,0,27,11,0,0,0,0
"21404","MIN201309090",20130909,"ANA",3,38,12,5,0,0,3,0,0,0,1,0,9,0,0,1,0,9,4,4,4,0,0,24,3,1,0,0,0
"21517","MIN201309100",20130910,"OAK",3,32,8,0,0,1,3,0,0,2,0,0,9,1,1,1,0,4,4,4,4,0,0,24,15,0,0,1,0
"21664","MIN201309110",20130911,"OAK",18,47,22,8,0,3,18,0,1,1,4,0,6,0,1,1,0,8,5,3,3,0,0,27,9,0,0,1,0
"21804","MIN201309120",20130912,"OAK",8,36,11,2,2,1,8,0,1,0,3,0,4,1,0,2,0,5,3,2,2,1,0,27,8,0,0,1,0
"21934","MIN201309130",20130913,"TBA",3,35,9,4,0,0,3,0,0,0,1,0,8,0,1,0,0,6,4,0,0,0,0,27,8,1,0,1,0
"22084","MIN201309140",20130914,"TBA",7,35,10,4,0,0,6,0,2,0,5,0,8,0,0,0,0,8,6,0,0,1,0,27,11,0,0,1,0
"22244","MIN201309150",20130915,"TBA",4,33,6,0,0,2,4,0,0,0,6,2,5,0,0,0,0,8,3,6,6,0,0,24,10,0,0,2,0
"23364","MIN201309230",20130923,"DET",3,41,10,3,0,0,3,0,0,0,6,1,8,1,0,2,0,11,7,4,4,1,0,31,4,0,0,0,0
"23494","MIN201309240",20130924,"DET",4,37,11,0,0,3,4,0,0,0,1,0,6,0,0,1,0,7,5,2,2,0,0,27,9,1,0,1,0
"23644","MIN201309250",20130925,"DET",1,32,8,1,1,0,1,0,0,0,0,0,3,0,1,2,0,4,4,0,0,1,0,27,3,0,0,1,0
"23784","MIN201309260",20130926,"CLE",6,37,11,2,0,1,5,1,0,0,4,0,5,0,0,1,0,9,7,4,4,0,0,27,9,0,1,2,0
"23884","MIN201309270",20130927,"CLE",12,43,17,6,1,1,11,0,0,0,4,1,9,1,0,1,0,8,6,6,6,0,0,27,10,0,0,2,0
"24034","MIN201309280",20130928,"CLE",5,34,7,0,1,1,5,0,0,0,2,0,9,0,0,0,0,4,4,1,1,0,0,27,3,0,0,1,0
"24184","MIN201309290",20130929,"CLE",5,37,10,2,0,1,4,1,1,0,1,0,5,1,1,0,0,8,3,1,1,0,0,27,8,0,0,0,0
"3107","NYA201304010",20130401,"BOS",8,40,13,1,1,0,8,0,0,0,8,1,8,0,0,0,0,13,6,2,2,2,0,27,6,0,0,1,0
"23106","NYA201304030",20130403,"BOS",7,39,14,3,0,0,7,0,0,2,3,0,7,1,0,2,0,10,4,4,4,0,0,27,9,0,0,1,0
"3717","NYA201304040",20130404,"BOS",2,32,9,2,0,0,2,0,0,0,2,0,4,0,0,3,0,5,3,4,4,0,0,24,9,0,0,0,0
"14017","NYA201304120",20130412,"BAL",2,33,9,1,0,0,2,0,0,0,0,0,9,0,0,2,0,4,4,2,2,0,0,24,13,1,0,1,0
"15517","NYA201304130",20130413,"BAL",5,34,11,3,0,3,5,1,0,1,2,0,7,0,0,1,0,6,4,2,2,0,0,27,12,1,0,1,0
"16917","NYA201304140",20130414,"BAL",0,32,5,0,0,0,0,0,0,0,0,0,5,0,0,2,0,5,2,3,3,0,0,24,3,0,0,1,0
"19017","NYA201304160",20130416,"ARI",2,33,8,2,0,0,2,1,1,0,2,0,9,1,0,0,0,8,4,4,4,0,0,24,10,0,0,1,0
"20417","NYA201304170",20130417,"ARI",3,32,6,1,1,1,3,0,1,0,1,0,6,0,0,0,0,4,4,4,4,0,0,24,10,0,0,1,0
"21616","NYA201304180",20130418,"ARI",6,49,13,5,0,2,6,0,0,1,1,0,9,1,0,1,2,11,6,2,2,0,0,36,12,0,0,1,0
"3134","NYA201304250",20130425,"TOR",3,34,7,1,0,2,3,0,0,0,1,0,6,0,0,1,0,5,3,5,5,0,0,24,8,0,0,1,0
"3254","NYA201304260",20130426,"TOR",4,35,10,0,0,3,4,0,0,1,2,0,13,0,2,0,0,7,5,5,5,1,0,24,10,0,1,2,0
"3404","NYA201304270",20130427,"TOR",4,38,11,1,0,2,3,0,0,0,0,0,5,0,0,0,0,7,3,5,5,0,0,24,6,0,0,0,0
"3564","NYA201304280",20130428,"TOR",2,35,8,2,0,0,2,0,0,0,1,1,13,1,0,0,0,7,3,3,3,0,0,24,6,0,0,0,0
"3684","NYA201304290",20130429,"HOU",9,43,17,5,1,1,8,0,0,1,2,0,7,1,0,1,0,10,3,1,1,2,0,27,15,0,0,4,0
"3816","NYA201304300",20130430,"HOU",4,35,9,3,0,1,4,0,0,0,4,0,12,0,1,0,0,8,4,7,7,4,0,24,11,0,0,1,0
"3964","NYA201305010",20130501,"HOU",4,32,10,2,0,0,4,1,0,2,1,1,9,0,0,2,0,5,4,5,5,1,0,24,10,0,0,2,0
"4194","NYA201305030",20130503,"OAK",2,36,10,0,0,1,2,0,0,0,4,0,10,0,0,0,0,11,3,0,0,0,0,27,11,0,0,1,0
"4344","NYA201305040",20130504,"OAK",2,32,6,1,0,0,2,0,0,0,3,0,9,0,0,1,0,6,4,4,4,0,0,24,10,1,0,0,0
"4484","NYA201305050",20130505,"OAK",5,34,7,2,0,3,4,0,0,1,4,0,5,0,0,0,0,7,5,4,4,1,0,27,9,0,0,0,0
"5674","NYA201305140",20130514,"SEA",3,37,10,3,0,1,3,1,0,0,3,0,13,0,0,0,0,11,4,4,4,2,0,24,6,2,0,2,0
"5824","NYA201305150",20130515,"SEA",12,41,16,2,0,3,12,0,0,0,7,0,3,0,0,2,0,9,3,2,2,0,0,27,14,0,0,1,0
"5944","NYA201305160",20130516,"SEA",3,34,7,2,0,1,3,0,0,0,3,0,11,0,0,0,0,7,6,1,1,0,0,27,7,1,0,0,0
"6064","NYA201305170",20130517,"TOR",0,30,4,2,0,0,0,0,0,0,1,0,6,0,0,0,0,4,3,5,5,1,0,24,9,0,0,1,0
"6217","NYA201305180",20130518,"TOR",2,33,8,3,0,1,2,0,0,0,3,0,11,0,0,1,0,7,4,6,6,0,0,24,8,2,0,0,0
"7724","NYA201305290",20130529,"NYN",9,40,12,2,0,1,9,0,0,1,3,0,11,0,0,0,0,8,3,4,4,0,0,27,5,1,0,0,0
"7864","NYA201305300",20130530,"NYN",3,31,4,2,0,1,3,0,0,0,4,1,9,1,0,0,0,5,3,1,1,0,0,27,5,1,0,1,0
"8016","NYA201305310",20130531,"BOS",1,33,8,4,0,0,1,0,0,0,0,0,12,0,0,2,0,5,3,4,4,0,0,24,12,0,0,2,0
"8154","NYA201306010",20130601,"BOS",11,44,18,4,0,3,11,0,0,0,3,1,12,0,0,1,0,9,4,1,1,0,0,27,10,0,0,1,0
"8317","NYA201306020",20130602,"BOS",3,25,8,0,0,2,3,0,0,0,0,0,6,0,1,0,0,4,1,0,0,0,0,15,8,0,0,1,0
"8434","NYA201306030",20130603,"CLE",4,33,8,2,0,0,4,1,1,0,5,0,8,1,0,0,0,9,3,7,7,0,0,24,11,1,0,0,0
"8564","NYA201306040",20130604,"CLE",3,29,4,0,0,1,3,0,0,0,6,0,11,0,1,0,0,5,4,4,4,0,0,24,12,1,0,1,0
"8717","NYA201306050",20130605,"CLE",4,33,7,0,0,1,4,0,0,0,1,0,9,0,0,1,0,3,5,4,4,1,0,24,7,1,0,1,0
"10624","NYA201306191",20130619,"LAN",4,34,10,2,0,1,4,0,1,0,3,0,5,0,0,0,0,7,5,5,5,0,0,24,13,4,0,0,0
"10634","NYA201306192",20130619,"LAN",6,37,12,2,0,1,6,0,1,1,0,0,4,1,0,1,0,6,3,0,0,0,0,27,10,0,0,0,0
"10764","NYA201306200",20130620,"TBA",8,38,14,4,0,3,8,0,2,0,2,0,9,0,0,1,0,7,4,3,3,1,0,27,16,0,0,2,0
"10884","NYA201306210",20130621,"TBA",2,37,9,1,0,0,2,0,0,0,1,0,8,1,0,0,0,9,2,6,6,0,0,24,11,0,0,2,0
"11034","NYA201306220",20130622,"TBA",5,32,7,2,0,2,5,0,0,0,2,1,5,0,0,2,0,2,5,4,4,0,0,24,8,2,0,1,0
"11184","NYA201306230",20130623,"TBA",3,33,9,0,0,0,3,1,0,2,6,1,9,1,0,2,0,12,4,1,1,1,0,27,8,1,0,1,0
"11394","NYA201306250",20130625,"TEX",3,33,7,0,0,2,3,0,0,0,2,0,7,0,2,0,0,5,3,4,4,0,0,26,7,2,0,0,0
"11544","NYA201306260",20130626,"TEX",8,39,13,4,0,1,8,1,1,0,2,0,8,1,1,0,0,8,5,5,5,1,0,27,8,0,0,2,0
"11674","NYA201306270",20130627,"TEX",2,29,6,1,0,1,2,0,1,2,1,0,6,0,0,2,0,4,1,0,0,0,0,27,8,0,0,1,0
"12724","NYA201307050",20130705,"BAL",2,29,3,0,0,1,2,0,0,1,1,0,11,0,0,1,0,2,4,2,2,0,0,25,7,2,0,0,0
"12874","NYA201307060",20130706,"BAL",4,36,11,3,0,1,4,0,0,0,0,0,7,1,1,1,0,5,3,5,5,0,0,24,14,0,1,1,0
"13024","NYA201307070",20130707,"BAL",2,33,6,3,0,1,2,0,0,0,2,1,6,0,0,0,0,6,5,1,1,0,0,27,8,0,0,1,0
"13174","NYA201307080",20130708,"KCA",5,37,10,5,1,1,5,1,0,0,3,2,5,0,0,0,0,9,5,1,1,0,0,27,12,0,0,1,0
"13304","NYA201307090",20130709,"KCA",3,34,7,2,0,2,3,0,0,0,2,1,6,0,0,0,0,6,3,1,1,0,0,27,9,0,0,2,0
