"","Date","Team","Score","AtB","1B","2B","3B","Hr","RBI","SH","SF","HP","W","IW","SO","SB","CS","GDP","AFCI","LB","PU","IER","TER","WP","B","PO","A","E","PB","DP","TP"
"3573",20130625,"LAN",6,35,11,3,0,2,5,0,0,0,0,0,6,0,0,1,0,5,5,5,5,1,0,27,5,0,0,0,0
"3574",20130625,"MIA",4,32,8,3,0,1,3,0,0,0,4,1,6,0,1,1,0,8,5,1,1,0,0,27,6,1,0,0,0
"3575",20130625,"MIL",9,32,11,3,0,3,9,1,0,1,2,0,2,0,0,0,0,3,3,3,3,0,0,27,9,0,0,0,0
"3576",20130625,"SDN",2,36,9,2,0,0,2,0,0,1,0,0,8,1,0,0,0,8,5,6,6,1,0,27,13,1,0,0,0
"3577",20130625,"WAS",7,33,11,2,0,1,6,1,1,0,3,0,7,0,0,0,0,7,4,4,4,0,0,27,13,1,0,1,0
"3578",20130626,"BAL",3,30,4,1,0,0,3,0,1,0,2,0,6,0,0,0,0,3,4,4,4,0,0,27,13,0,0,2,0
"3579",20130626,"BOS",5,32,10,3,1,0,5,0,1,0,3,1,6,0,0,1,0,7,3,3,3,0,0,27,7,0,0,0,0
"3580",20130626,"CHA",0,28,4,1,0,0,0,0,0,0,2,0,2,1,1,2,0,3,2,1,1,0,0,27,14,1,0,3,0
"3581",20130626,"DET",4,36,12,4,0,2,3,0,0,0,2,0,5,0,0,3,0,7,4,7,7,0,0,27,11,1,0,2,0
"3582",20130626,"HOU",4,30,5,1,0,0,4,0,0,0,4,0,5,0,0,0,0,6,5,3,3,0,0,27,6,0,0,1,0
"3583",20130626,"KCA",4,36,12,3,0,1,4,1,0,0,0,0,6,0,1,0,0,5,5,3,3,1,0,30,11,0,0,1,0
"3584",20130626,"NYA",5,35,10,2,0,2,5,0,0,0,2,0,9,1,0,2,0,5,5,5,5,0,0,27,12,2,0,0,0
"3585",20130626,"OAK",5,31,8,3,0,1,5,0,0,0,3,0,10,0,1,0,0,5,1,0,0,0,0,27,9,1,0,1,0
"3586",20130626,"SEA",2,35,8,1,0,1,2,0,1,0,3,1,8,0,0,1,0,10,4,4,4,1,0,27,9,0,0,1,0
"3587",20130626,"TBA",0,28,2,0,0,0,0,0,0,0,1,0,6,1,0,1,0,2,2,3,3,0,0,27,12,0,0,1,0
"3588",20130626,"LAN",4,34,12,2,0,0,3,0,0,0,1,0,6,2,0,2,0,7,2,2,2,0,0,27,8,1,0,1,0
"3589",20130626,"MIA",5,35,11,1,0,2,5,0,0,0,0,0,6,0,0,0,0,6,4,3,3,1,0,27,12,1,0,1,0
"3590",20130626,"MIL",4,34,9,2,0,2,4,2,0,0,0,0,4,3,0,0,0,5,5,3,3,0,0,27,12,2,0,2,0
"3591",20130626,"SDN",5,47,9,4,0,1,4,1,0,0,4,2,9,0,0,0,0,8,9,4,4,0,0,39,15,3,0,1,0
"3592",20130626,"WAS",3,31,8,3,0,1,2,0,0,0,2,1,5,0,0,1,0,6,3,2,2,0,0,27,8,0,0,1,0
"3593",20130627,"BAL",7,33,11,2,0,0,6,1,0,0,1,0,6,0,0,1,0,4,4,3,3,0,0,27,5,0,0,0,0
"3594",20130627,"BOS",7,32,9,3,0,1,7,0,0,0,3,0,8,0,0,1,0,4,3,4,4,1,0,27,11,0,0,2,0
"3595",20130627,"DET",1,35,7,2,0,0,1,0,0,1,2,0,8,0,1,1,0,7,5,3,3,1,0,30,13,0,0,1,0
"3596",20130627,"MIN",3,28,6,2,0,0,3,0,1,0,2,0,6,0,0,1,0,4,3,1,1,0,0,27,10,0,0,1,0
"3597",20130627,"NYA",0,27,2,0,0,0,0,0,0,0,2,0,7,1,0,1,0,2,2,2,2,0,0,27,8,0,0,2,0
"3598",20130627,"COL",2,31,8,1,0,0,1,0,1,0,1,0,8,0,1,1,0,4,4,3,3,0,0,27,11,0,0,1,0
"3599",20130627,"LAN",6,28,7,2,0,0,6,2,1,0,3,1,6,3,0,0,0,4,4,4,4,0,0,27,9,0,0,3,0
"3600",20130627,"MIL",2,34,9,1,0,1,2,0,0,1,2,0,12,0,0,1,0,8,4,3,3,1,0,27,10,2,0,1,0
"3601",20130627,"WAS",2,39,8,1,0,1,2,2,0,0,2,0,11,1,0,0,0,8,5,3,3,0,0,33,10,0,0,1,0
"3602",20130628,"BAL",4,30,5,1,0,1,4,0,0,0,0,0,7,0,0,0,0,2,3,3,3,0,0,27,9,0,0,0,0
"3603",20130628,"BOS",7,36,15,1,2,0,7,0,0,0,4,1,8,1,0,1,0,9,4,5,5,1,0,27,10,1,0,1,0
"3604",20130628,"CHA",10,38,13,3,0,3,10,0,1,1,5,0,6,1,0,1,0,8,5,18,18,0,0,27,5,1,0,1,0
"3605",20130628,"CHA",8,39,13,3,1,0,8,0,1,0,6,1,10,2,0,0,0,11,4,8,8,1,0,27,14,0,1,0,0
"3606",20130628,"HOU",2,29,7,1,0,1,2,0,1,1,5,0,6,1,2,1,0,7,4,2,2,0,0,27,7,2,0,2,0
"3607",20130628,"MIN",3,37,10,2,0,1,3,0,0,0,2,0,7,0,0,0,0,9,4,9,9,0,0,27,10,0,0,2,0
"3608",20130628,"OAK",6,31,9,2,0,1,6,0,0,0,6,0,5,0,0,2,0,7,2,1,1,0,0,27,9,0,0,2,0
"3609",20130628,"SEA",5,36,9,3,1,1,5,1,0,0,7,2,8,1,0,0,0,11,3,4,4,1,0,30,9,1,0,1,0
"3610",20130628,"TBA",3,32,5,1,0,2,3,0,0,0,2,0,14,1,0,0,0,4,4,6,6,1,0,27,11,0,0,2,0
"3611",20130628,"TEX",4,30,7,0,0,0,4,0,0,0,6,0,7,3,0,1,0,8,3,0,0,1,0,27,18,0,0,2,0
"3612",20130628,"ATL",3,33,11,3,1,1,3,0,0,0,5,2,5,0,0,2,0,11,4,0,0,0,0,27,13,0,0,2,0
"3613",20130628,"COL",4,36,13,4,0,2,4,0,0,0,4,2,6,2,0,1,0,12,2,1,1,1,0,27,12,0,0,1,0
"3614",20130628,"LAN",1,30,5,1,0,0,1,0,0,0,4,0,4,0,0,1,0,6,5,14,14,1,0,27,11,1,0,1,0
"3615",20130628,"MIA",2,36,9,2,1,0,2,0,0,0,2,0,10,0,0,0,0,9,4,7,7,0,0,27,10,1,2,1,0
"3616",20130628,"NYN",4,37,9,5,0,0,3,0,0,0,3,1,5,0,0,0,0,9,6,6,6,0,0,27,2,0,0,0,0
"3617",20130628,"PIT",10,38,12,3,1,1,9,0,0,0,2,0,8,0,0,0,0,6,2,3,3,0,0,27,13,0,0,2,0
"3618",20130629,"BAL",11,38,15,2,0,3,11,0,0,0,2,0,5,0,0,1,0,5,3,2,2,0,0,27,11,1,0,2,0
"3619",20130629,"BOS",2,35,10,2,0,0,2,0,0,0,2,0,10,0,0,1,0,8,4,4,4,0,0,27,16,1,0,1,0
"3620",20130629,"CHA",3,37,11,2,0,0,3,0,0,0,4,0,9,1,0,0,0,11,4,4,4,0,0,27,13,0,0,4,0
"3621",20130629,"HOU",2,31,4,1,0,1,2,0,0,0,2,0,10,0,0,0,0,4,5,7,7,0,0,27,14,2,0,1,0
"3622",20130629,"MIN",6,29,9,1,0,1,6,0,1,0,5,0,11,0,1,1,0,5,4,2,2,0,0,27,9,0,0,1,0
"3623",20130629,"OAK",1,31,5,1,0,0,1,0,0,0,2,0,8,0,0,2,0,5,5,7,7,0,0,27,8,0,0,1,0
"3624",20130629,"SEA",3,40,10,3,0,1,3,0,0,0,4,0,8,2,2,0,0,8,4,5,5,0,0,33,11,0,0,0,0
"3625",20130629,"TBA",4,39,12,0,1,1,4,0,0,0,4,0,8,0,0,3,0,10,4,3,3,3,0,30,14,1,0,0,0
"3626",20130629,"TEX",4,39,5,2,0,0,4,0,1,0,3,0,6,1,0,1,0,6,5,5,5,0,0,33,12,1,0,1,0
"3627",20130629,"ATL",11,32,11,4,0,1,10,1,2,3,7,0,7,0,0,0,0,10,6,5,5,1,0,27,11,0,0,0,0
"3628",20130629,"COL",2,30,4,1,0,0,2,1,0,0,2,0,5,1,0,0,0,5,5,1,1,0,0,27,15,0,0,1,0
"3629",20130629,"LAN",4,30,6,1,0,1,4,0,0,0,4,0,11,1,0,1,0,5,5,3,3,0,0,27,14,2,0,1,0
"3630",20130629,"MIA",7,30,9,0,0,1,6,1,1,0,4,0,3,0,0,1,0,5,1,1,1,0,0,27,12,0,0,1,0
"3631",20130629,"NYN",5,33,9,1,1,0,4,0,2,2,2,0,4,0,0,0,0,10,3,1,1,0,0,27,12,0,0,3,0
"3632",20130629,"PIT",2,29,6,1,0,2,2,0,0,0,0,0,6,2,0,1,0,3,4,1,1,1,0,27,14,0,0,1,0
"3633",20130630,"BAL",4,31,8,2,0,3,4,0,1,0,0,0,9,0,0,0,0,4,5,2,2,0,0,27,6,0,0,0,0
"3634",20130630,"BOS",5,35,9,3,0,0,4,0,0,1,2,0,6,0,0,0,0,8,5,4,4,0,0,27,10,0,0,1,0
"3635",20130630,"CHA",0,28,6,0,0,0,0,0,0,1,1,0,8,0,0,4,0,3,4,4,4,2,0,27,5,0,0,0,0
"3636",20130630,"HOU",1,31,5,0,0,0,0,0,0,0,4,0,12,1,0,1,0,7,3,2,2,0,0,27,7,1,0,1,0
"3637",20130630,"MIN",8,38,9,2,0,3,8,0,0,0,6,0,10,0,0,0,0,9,4,9,9,0,0,27,9,0,0,2,0
"3638",20130630,"OAK",7,35,12,5,0,2,6,0,0,0,2,0,6,0,0,1,0,6,4,4,4,0,0,27,9,1,0,0,0
"3639",20130630,"SEA",6,37,10,4,0,3,6,0,0,0,3,0,9,0,0,0,0,7,3,5,4,0,0,27,5,1,0,0,0
"3640",20130630,"TBA",3,31,9,2,0,0,3,0,0,1,2,0,4,0,1,0,0,7,5,1,1,0,0,27,10,0,0,1,0
"3641",20130630,"TEX",3,32,8,2,0,0,2,1,0,0,3,0,9,2,0,0,0,9,6,2,2,0,0,27,5,0,0,1,0
"3642",20130630,"ATL",6,34,10,3,0,3,6,0,0,0,6,0,7,1,0,0,0,10,3,2,2,0,0,27,14,0,0,3,0
"3643",20130630,"COL",2,33,7,2,0,1,2,0,0,1,3,0,7,1,0,1,0,8,4,5,5,0,0,27,14,1,0,1,0
"3644",20130630,"LAN",6,36,14,3,1,0,6,0,0,0,2,0,4,3,1,0,0,8,4,1,1,1,0,27,8,0,0,3,0
"3645",20130630,"MIA",6,32,7,1,1,1,6,0,0,0,3,1,6,0,0,1,0,4,4,2,2,0,0,27,12,0,0,1,0
"3646",20130630,"NYN",2,32,5,2,0,1,2,0,0,0,2,0,8,1,0,0,0,5,6,13,13,1,0,27,7,0,0,0,0
"3647",20130630,"PIT",2,46,8,2,0,0,2,0,0,1,7,1,11,1,0,1,0,12,7,0,0,0,0,42,23,2,0,0,0
"3648",20130701,"HOU",0,27,2,0,0,0,0,0,0,0,3,0,11,0,0,2,0,3,4,12,12,1,0,27,7,0,1,0,0
"3649",20130701,"MIN",4,34,8,2,0,1,4,0,0,1,5,0,7,0,0,1,0,9,5,8,8,3,0,27,16,2,1,1,0
"3650",20130701,"TOR",8,32,10,2,0,2,8,0,1,0,5,0,9,2,0,0,0,6,3,3,3,1,0,27,10,0,0,0,0
"3651",20130701,"CIN",8,27,11,4,0,1,8,1,1,0,1,0,9,0,0,0,0,4,1,1,1,0,0,18,7,0,0,0,0
"3652",20130701,"MIA",4,28,6,1,0,0,4,1,0,0,7,1,5,1,0,1,0,8,3,0,0,0,0,27,8,1,0,0,0
"3653",20130701,"NYN",5,49,16,5,1,0,5,3,0,0,11,3,11,0,1,0,0,20,6,4,4,0,0,39,16,0,0,1,0
"3654",20130701,"WAS",10,37,13,6,0,1,10,0,0,0,4,0,7,1,0,1,0,7,5,5,5,0,0,27,12,0,0,0,0
"3655",20130702,"ANA",5,32,9,0,0,0,5,0,0,0,1,0,10,0,1,1,0,4,4,1,1,0,0,27,9,1,0,2,0
"3656",20130702,"BOS",4,29,9,3,0,0,4,0,0,0,6,0,6,2,1,0,0,7,2,1,1,0,0,27,7,0,0,0,0
"3657",20130702,"CHA",5,34,10,1,0,2,5,0,0,1,1,0,8,1,0,0,0,7,4,2,2,0,0,27,8,0,0,1,0
"3658",20130702,"HOU",0,29,4,0,0,0,0,0,0,1,0,0,12,0,1,1,0,3,3,8,8,0,0,27,7,0,0,1,0
"3659",20130702,"KCA",5,33,7,2,0,1,5,0,0,1,5,0,6,0,0,1,0,7,5,6,6,0,0,27,11,0,0,4,0
"3660",20130702,"MIN",3,36,9,3,0,0,3,0,0,0,3,0,4,0,0,0,0,9,4,7,7,0,0,27,14,1,0,0,0
"3661",20130702,"OAK",8,34,11,1,0,3,8,0,0,0,2,0,4,1,1,0,0,4,4,7,7,2,0,27,10,0,0,2,0
"3662",20130702,"TEX",2,36,11,0,0,0,1,0,0,1,1,0,6,1,0,3,0,9,3,8,8,1,0,27,19,1,0,0,0
"3663",20130702,"TOR",6,34,7,2,0,1,6,0,0,1,2,0,6,0,0,0,0,4,6,7,7,0,0,27,6,0,0,0,0
"3664",20130702,"ATL",11,40,17,5,3,0,10,0,0,0,2,0,8,0,0,1,0,7,3,3,3,0,0,27,14,0,0,1,0
"3665",20130702,"CIN",3,29,7,1,0,1,3,1,1,0,4,2,12,1,0,1,0,8,1,0,0,0,0,27,8,0,0,0,0
"3666",20130702,"COL",0,30,4,0,0,0,0,1,0,0,0,0,8,0,0,1,0,4,3,8,8,0,0,27,11,0,0,0,0
"3667",20130702,"NYN",9,34,12,4,0,1,9,0,0,0,2,0,4,0,0,1,0,3,3,1,1,0,0,27,7,0,0,0,0
"3668",20130702,"PIT",1,31,6,0,0,1,1,0,0,0,6,0,9,1,0,1,0,9,3,3,3,1,0,27,14,2,0,0,0
"3669",20130702,"WAS",0,33,8,0,0,0,0,1,0,0,3,0,8,0,1,0,0,10,3,4,4,0,0,27,8,1,0,1,0
"3670",20130703,"ANA",2,32,6,1,0,1,2,0,0,0,2,0,8,0,0,1,0,5,4,11,11,1,0,27,11,1,0,1,0
"3671",20130703,"BOS",2,32,9,4,0,1,2,0,0,1,2,2,9,1,0,0,0,9,3,1,1,0,0,27,13,0,0,1,0
"3672",20130703,"CHA",2,36,9,3,0,1,2,0,0,0,0,0,7,1,0,0,0,7,4,4,4,0,0,27,7,0,0,1,0
"3673",20130703,"HOU",4,29,7,2,0,2,4,1,0,0,0,0,3,0,1,0,0,2,3,1,1,0,0,27,8,0,0,3,0
"3674",20130703,"KCA",6,34,11,1,0,1,5,2,0,0,1,0,5,0,1,0,0,7,3,5,5,0,0,27,8,1,0,0,0
"3675",20130703,"MIN",2,35,8,1,0,1,2,0,0,0,3,0,11,2,0,1,0,9,4,3,3,0,0,27,6,0,0,0,0
"3676",20130703,"OAK",1,31,4,0,0,1,1,0,0,0,4,0,7,1,0,0,0,7,3,3,3,1,0,27,8,0,0,1,0
"3677",20130703,"TEX",2,37,8,2,0,2,2,0,0,0,2,0,8,1,0,1,0,7,5,4,4,0,0,30,4,0,0,1,0
"3678",20130703,"TOR",2,35,9,1,1,0,2,0,0,1,1,0,12,0,0,1,0,8,3,1,1,0,0,27,5,3,0,1,0
"3679",20130703,"ATL",3,35,10,0,0,1,3,1,0,0,0,0,9,0,0,1,0,6,4,6,6,2,0,27,5,0,0,0,0
"3680",20130703,"CIN",3,39,10,2,0,1,3,1,1,2,3,1,9,1,0,0,0,11,7,2,2,2,0,33,7,0,0,1,0
"3681",20130703,"COL",8,34,10,3,0,1,8,2,0,0,9,1,7,1,0,0,0,10,5,9,9,3,0,27,10,1,0,1,0
"3682",20130703,"NYN",3,35,10,1,0,3,3,0,0,0,0,0,10,0,0,1,0,5,5,5,5,0,0,27,8,1,0,1,0
"3683",20130703,"PIT",6,35,13,1,1,1,5,0,0,1,4,0,11,1,1,1,0,10,5,4,4,1,0,27,13,2,0,0,0
"3684",20130703,"WAS",1,32,5,0,0,1,1,0,0,0,2,0,9,0,0,0,0,6,3,2,2,0,0,27,14,1,0,2,0
"3685",20130704,"ANA",6,34,11,0,0,2,6,1,0,0,1,0,3,0,0,2,0,4,4,4,4,0,0,27,8,1,0,2,0
"3686",20130704,"BOS",8,40,18,6,0,2,8,0,0,1,0,0,3,0,1,0,0,9,4,2,2,0,0,27,5,0,0,1,0
"3687",20130704,"CHA",3,31,7,1,0,1,3,0,0,0,1,0,4,1,0,2,0,4,3,1,1,0,0,27,4,1,0,1,0
"3688",20130704,"HOU",5,35,5,0,0,2,5,0,1,1,8,0,11,3,0,2,0,7,6,7,7,2,0,33,13,0,1,0,0
"3689",20130704,"KCA",10,31,6,1,0,3,10,0,0,1,8,1,5,0,0,0,0,6,5,7,7,0,0,27,4,0,0,0,0
"3690",20130704,"MIN",5,36,11,0,0,2,5,0,1,1,1,0,8,1,0,1,0,7,4,9,9,1,0,27,14,0,0,2,0
"3691",20130704,"OAK",1,28,5,0,0,0,0,0,0,0,3,0,5,0,1,0,0,6,3,0,0,0,0,27,8,1,0,0,0
"3692",20130704,"TEX",5,30,8,0,0,2,5,0,1,0,1,0,2,0,0,1,0,3,6,2,2,0,0,27,8,2,0,1,0
"3693",20130704,"TOR",1,32,6,0,0,0,1,0,0,0,2,0,7,0,0,1,0,6,5,11,11,1,0,27,11,1,0,1,0
"3694",20130704,"ATL",3,33,7,2,0,0,3,0,0,0,1,0,7,0,0,0,0,4,5,4,4,0,0,27,5,0,0,0,0
"3695",20130704,"COL",9,33,12,4,0,1,9,1,1,0,3,0,7,0,1,0,0,5,5,5,5,0,0,27,6,0,0,0,0
"3696",20130704,"NYN",4,54,10,2,0,2,4,1,0,0,8,1,14,1,0,0,0,14,8,5,5,0,0,45,18,1,0,2,0
"3697",20130704,"PIT",4,35,9,1,0,0,3,0,0,0,0,0,9,0,0,1,0,4,4,6,6,0,0,27,9,1,0,1,0
"3698",20130704,"WAS",8,31,11,0,0,1,8,2,1,0,5,1,6,4,0,2,0,7,5,5,5,0,0,27,13,0,0,0,0
"3699",20130705,"ANA",2,32,6,2,1,1,1,0,0,0,2,0,7,0,0,1,0,5,3,4,4,0,0,27,8,2,0,1,0
"3700",20130705,"CLE",0,32,6,1,0,0,0,0,0,0,3,0,11,0,0,0,0,8,3,7,7,1,0,27,12,0,0,1,0
"3701",20130705,"KCA",3,34,7,2,0,0,3,0,0,0,0,0,4,0,0,0,0,4,3,4,4,0,0,27,4,1,0,0,0
"3702",20130705,"NYA",3,33,7,2,0,0,3,1,0,0,7,2,6,0,0,0,0,13,1,2,2,0,0,27,12,0,0,1,0
"3703",20130705,"TBA",8,37,14,2,0,2,8,0,1,0,7,1,8,2,0,0,0,13,2,3,3,0,0,27,7,0,0,1,0
"3704",20130705,"TEX",10,33,9,1,1,3,9,0,0,1,7,1,5,1,0,1,0,7,3,4,4,0,0,27,11,1,0,3,0
"3705",20130705,"TOR",4,32,10,3,0,1,4,1,0,0,3,0,4,1,0,1,0,8,3,0,0,0,0,27,7,0,0,0,0
"3706",20130705,"ARI",5,31,10,3,1,0,4,2,0,0,1,0,6,0,0,1,0,5,2,0,0,0,0,27,11,0,0,1,0
"3707",20130705,"CHN",2,29,4,1,0,1,2,0,0,0,4,0,7,0,0,1,0,4,4,6,6,0,0,27,13,0,0,1,0
"3708",20130705,"CIN",2,32,6,2,0,1,2,1,0,0,1,0,10,0,0,1,0,5,4,4,4,1,0,27,13,0,0,3,0
"3709",20130705,"MIL",5,36,12,4,0,1,5,0,1,0,3,0,6,1,1,0,0,8,3,8,8,2,0,27,9,3,0,1,0
"3710",20130705,"PHI",5,34,10,4,0,2,4,0,0,0,1,0,5,0,0,0,0,6,4,4,4,0,0,27,9,0,0,1,0
"3711",20130705,"SFN",2,34,8,2,0,0,2,0,0,0,3,0,5,0,0,1,0,8,4,10,10,1,0,27,10,1,0,0,0
"3712",20130705,"SLN",4,29,7,4,0,0,4,0,1,0,2,0,3,0,0,1,0,4,3,1,1,0,0,27,19,2,0,2,0
"3713",20130705,"WAS",8,33,10,2,0,0,8,0,1,1,4,0,3,0,0,0,0,7,4,5,5,0,0,27,15,0,0,1,0
"3714",20130706,"ANA",9,46,17,3,0,3,8,0,0,1,2,0,10,0,1,1,0,9,7,6,6,0,0,33,8,3,0,0,0
"3715",20130706,"CLE",4,34,8,2,0,2,4,0,0,1,3,0,7,1,0,2,0,7,6,8,8,0,0,27,13,1,0,0,0
"3716",20130706,"KCA",4,30,6,1,0,1,4,0,1,0,6,0,5,4,0,1,0,9,3,3,3,0,0,27,8,1,0,1,0
"3717",20130706,"NYA",5,30,10,0,0,0,5,2,1,0,4,0,5,0,0,0,0,8,4,3,3,0,0,27,10,1,0,1,0
"3718",20130706,"TBA",3,31,6,1,0,0,3,0,0,2,2,0,10,1,0,0,0,8,4,0,0,1,0,27,7,0,0,2,0
"3719",20130706,"TEX",5,34,10,1,0,2,5,0,1,0,3,0,7,0,2,0,0,6,4,9,9,1,0,27,6,0,0,0,0
"3720",20130706,"TOR",0,28,4,0,0,0,0,0,0,0,3,0,3,0,2,1,0,4,3,6,6,0,0,27,10,0,1,1,0
"3721",20130706,"ARI",11,35,12,4,0,3,11,0,0,1,6,0,3,1,0,1,0,7,2,1,1,0,0,27,13,0,0,2,0
"3722",20130706,"CHN",4,29,7,2,0,2,4,0,0,1,4,1,6,2,0,1,0,6,4,1,1,1,0,27,14,0,0,0,0
"3723",20130706,"CIN",13,37,13,5,0,0,13,0,1,0,7,3,6,0,0,0,0,8,5,4,4,3,0,27,5,0,0,0,0
"3724",20130706,"MIL",7,34,12,2,0,1,6,2,1,0,3,0,3,2,1,0,0,9,5,6,6,0,0,27,6,0,0,0,0
"3725",20130706,"PHI",4,35,9,0,0,1,4,0,1,0,0,0,7,0,0,1,0,5,4,8,8,0,0,27,10,2,0,1,0
"3726",20130706,"SFN",4,29,7,2,0,0,4,1,2,1,2,0,8,0,1,0,0,7,4,2,2,0,0,27,7,0,0,0,0
"3727",20130706,"SLN",5,32,8,0,1,1,4,0,0,0,4,0,4,0,0,2,0,5,4,4,4,0,0,27,12,2,0,1,0
"3728",20130706,"WAS",5,31,12,1,0,1,5,0,1,0,3,0,5,2,0,1,0,6,4,4,4,0,0,27,12,0,0,0,0
"3729",20130707,"ANA",3,29,7,1,1,2,3,0,1,0,2,0,9,3,1,0,0,5,4,0,0,0,0,27,8,1,0,1,0
"3730",20130707,"CLE",9,31,8,1,0,4,9,0,1,0,5,0,7,3,0,0,0,4,5,6,6,1,0,27,10,0,0,1,0
"3731",20130707,"KCA",4,38,10,1,0,2,4,0,0,0,3,0,8,0,0,0,0,10,4,10,10,1,0,27,10,0,1,1,0
"3732",20130707,"NYA",1,31,6,0,0,0,1,0,1,0,3,0,8,1,0,1,0,7,3,2,2,0,0,27,11,0,0,0,0
"3733",20130707,"TBA",3,26,5,1,1,0,3,1,2,0,2,0,6,0,0,0,0,4,1,1,1,0,0,27,7,0,0,0,0
"3734",20130707,"TEX",5,29,7,0,0,2,5,0,0,0,5,0,7,0,1,1,0,5,6,3,3,1,0,27,11,2,0,2,0
"3735",20130707,"TOR",11,35,13,4,1,3,11,0,0,0,8,0,2,1,1,0,0,8,6,5,5,0,0,27,8,2,0,0,0
"3736",20130707,"ARI",6,32,11,5,0,0,5,0,0,0,3,1,4,1,0,1,0,5,2,1,1,0,0,27,9,0,0,0,0
"3737",20130707,"CHN",4,37,8,1,0,1,4,0,2,0,3,1,7,0,1,0,0,7,7,3,3,0,0,33,19,1,0,3,0
"3738",20130707,"CIN",1,33,6,3,0,0,1,0,0,0,0,0,3,0,0,1,0,5,4,3,3,0,0,27,9,1,0,0,0
"3739",20130707,"MIL",1,30,3,0,0,1,1,0,0,1,2,0,8,2,0,0,0,5,4,0,0,0,0,27,13,2,0,2,0
"3740",20130707,"PHI",7,33,10,1,2,1,5,1,0,0,3,0,8,0,0,0,0,6,6,2,2,1,0,27,10,1,0,0,0
"3741",20130707,"SFN",1,29,4,2,0,0,1,0,1,1,1,0,4,0,0,1,0,4,5,4,4,0,0,27,9,1,0,0,0
"3742",20130707,"SLN",3,26,6,2,0,1,2,0,1,2,5,2,6,2,0,2,0,7,3,2,2,0,0,27,11,0,0,2,0
"3743",20130707,"WAS",11,34,11,1,0,2,9,1,0,0,7,0,8,3,0,1,0,7,4,6,6,0,0,27,7,1,0,0,0
"3744",20130708,"BAL",5,37,10,1,0,1,4,2,0,0,3,0,10,0,0,0,0,10,5,8,8,0,0,27,18,0,0,3,0
"3745",20130708,"CHA",2,32,5,1,0,1,1,0,0,0,0,0,6,2,0,0,0,3,6,8,8,2,0,27,4,0,0,2,0
"3746",20130708,"CLE",2,39,10,0,0,0,2,0,0,0,3,0,10,2,1,0,0,10,6,4,4,0,0,30,12,0,0,1,0
"3747",20130708,"NYA",1,35,9,0,0,1,1,0,0,0,3,0,7,0,0,1,0,10,3,5,5,0,0,27,9,1,0,0,0
"3748",20130708,"SEA",11,39,15,6,0,1,10,0,0,1,5,0,11,0,0,0,0,10,3,4,4,1,0,27,10,0,0,1,0
"3749",20130708,"TBA",7,33,12,2,1,3,7,0,1,0,3,0,5,0,0,2,0,6,5,4,4,1,0,27,12,0,0,1,0
"3750",20130708,"ARI",1,30,4,2,0,0,1,0,0,0,2,0,9,0,0,1,0,4,4,6,6,0,0,27,8,1,0,0,0
"3751",20130708,"MIA",1,49,8,1,0,0,1,0,0,2,4,0,10,3,0,1,0,12,7,6,6,0,0,42,14,2,0,1,0
"3752",20130708,"MIL",4,31,11,3,0,1,4,1,0,1,4,0,5,2,0,0,0,9,4,3,3,0,0,27,14,0,0,2,0
"3753",20130708,"PHI",3,34,10,1,0,0,3,0,0,0,3,0,11,2,0,0,0,10,2,2,2,0,0,27,13,0,0,0,0
"3754",20130708,"PIT",1,37,9,1,0,0,1,0,0,0,1,0,6,0,0,0,0,10,2,2,2,1,0,27,9,0,0,1,0
"3755",20130708,"SDN",2,34,7,2,0,0,2,0,0,0,4,0,6,0,0,0,0,9,4,4,4,1,0,27,10,0,0,2,0
"3756",20130708,"SFN",3,60,14,3,1,1,3,2,0,1,6,3,15,0,0,0,0,18,8,3,3,0,0,48,20,2,0,2,0
"3757",20130709,"BAL",4,34,6,0,0,1,4,0,0,1,1,0,5,0,0,1,0,5,4,8,8,0,0,27,20,0,0,3,0
"3758",20130709,"CLE",3,26,4,1,0,0,3,1,1,0,2,0,6,0,0,0,0,3,4,0,0,0,0,27,11,0,0,2,0
"3759",20130709,"DET",4,34,7,0,0,3,4,0,0,0,1,0,8,0,0,0,0,4,4,11,11,0,0,27,7,0,0,1,0
"3760",20130709,"NYA",1,31,6,0,0,0,1,0,0,0,2,0,7,0,0,2,0,5,1,3,3,0,0,27,10,0,0,0,0
"3761",20130709,"SEA",8,39,13,2,1,2,8,0,0,0,2,0,6,0,0,1,0,6,6,11,11,1,0,27,8,0,0,1,0
"3762",20130709,"TBA",4,28,5,1,0,0,4,0,0,0,4,0,5,0,1,0,0,4,4,0,0,0,0,27,7,1,0,1,0
"3763",20130709,"ARI",1,31,5,2,0,0,1,1,0,1,0,0,6,0,0,0,0,5,5,5,5,0,0,27,13,2,0,1,0
"3764",20130709,"CHN",7,32,9,1,0,5,7,0,0,1,4,0,5,1,0,1,0,6,4,2,2,0,0,27,10,0,0,1,0
"3765",20130709,"MIA",4,33,7,1,0,1,4,1,0,0,2,0,5,0,0,0,0,5,3,5,5,1,0,27,13,2,0,2,0
"3766",20130709,"MIL",2,28,4,1,0,1,2,0,0,0,2,0,10,0,0,0,0,4,1,0,0,1,0,27,16,0,0,2,0
"3767",20130709,"PHI",4,29,8,2,0,0,3,0,0,0,2,0,4,0,0,3,0,3,2,2,2,0,0,27,7,0,0,1,0
